date,state,beds_covid,beds_noncrit,admitted_pui,admitted_covid,discharged_pui,discharged_covid,hosp_covid,hosp_pui
2020-04-23,Perlis,12,495,0,0,0,0,0,2
2020-04-23,Pulau Pinang,86,1124,1,0,1,1,10,0
2020-04-23,Sabah,601,2478,12,1,3,6,83,57
2020-04-23,Sarawak,454,2327,21,14,21,31,107,82
2020-04-23,Selangor,552,783,20,4,34,19,135,89
2020-04-23,Terengganu,242,1209,2,1,0,2,55,11
2020-04-23,W.P. Kuala Lumpur,755,3525,6,23,2,26,139,17
2020-04-23,W.P. Labuan,11,115,0,0,2,0,0,1
2020-04-24,Johor,586,2579,8,2,8,0,198,42
2020-04-24,Kedah,170,1183,0,0,0,3,5,1
2020-04-24,Kelantan,309,1560,1,0,3,1,6,3
2020-04-24,Melaka,158,1039,1,0,1,6,61,3
2020-04-24,Negeri Sembilan,430,1205,1,3,2,5,81,0
2020-04-24,Pahang,513,1616,4,1,4,4,84,68
2020-04-24,Perak,323,2549,0,0,0,0,14,5
2020-04-24,Perlis,12,495,0,0,0,0,0,2
2020-04-24,Pulau Pinang,86,1124,0,0,0,3,7,0
2020-04-24,Sabah,601,2478,18,2,18,2,83,52
2020-04-24,Sarawak,454,2327,17,4,13,26,100,86
2020-04-24,Selangor,552,783,23,24,32,19,143,76
2020-04-24,Terengganu,242,1209,0,0,3,0,56,7
2020-04-24,W.P. Kuala Lumpur,755,3525,8,21,0,15,146,18
2020-04-24,W.P. Labuan,11,115,0,0,0,0,0,1
2020-04-25,Johor,586,2579,4,2,11,0,196,33
2020-04-25,Kedah,170,1183,2,0,0,0,5,4
2020-04-25,Kelantan,309,1560,0,0,1,0,6,2
2020-04-25,Melaka,158,1039,1,3,0,6,53,4
2020-04-25,Negeri Sembilan,430,1205,1,1,0,5,77,1
2020-04-25,Pahang,513,1616,7,1,8,2,83,67
2020-04-25,Perak,323,2549,1,0,4,4,10,2
2020-04-25,Perlis,12,495,0,0,0,0,0,2
2020-04-25,Pulau Pinang,86,1124,1,0,0,0,7,1
2020-04-25,Sabah,601,2478,13,5,7,4,84,58
2020-04-25,Sarawak,736,2327,13,15,20,1,103,75
2020-04-25,Selangor,552,783,38,36,31,19,150,84
2020-04-25,Terengganu,242,1209,0,0,1,0,56,6
2020-04-25,W.P. Kuala Lumpur,755,3525,3,1,1,9,135,18
2020-04-25,W.P. Labuan,11,115,0,0,1,0,0,0
2020-04-26,Johor,586,2579,5,4,10,1,184,27
2020-04-26,Kedah,170,1183,0,0,0,0,5,2
2020-04-26,Kelantan,309,1560,0,0,0,0,6,2
2020-04-26,Melaka,158,1039,0,0,1,1,56,3
2020-04-26,Negeri Sembilan,430,1205,0,0,1,2,75,0
2020-04-26,Pahang,513,1616,3,0,10,4,79,60
2020-04-26,Perak,323,2549,0,0,1,3,7,1
2020-04-26,Perlis,12,495,0,0,1,0,0,1
2020-04-26,Pulau Pinang,86,1124,2,2,2,1,8,0
2020-04-26,Sabah,601,2478,5,1,10,3,82,53
2020-04-26,Sarawak,736,2327,12,6,16,30,95,74
2020-04-26,Selangor,552,783,16,29,11,7,171,86
2020-04-26,Terengganu,242,1209,0,0,0,10,46,6
2020-04-26,W.P. Kuala Lumpur,755,3525,3,2,4,7,130,15
2020-04-26,W.P. Labuan,11,115,0,0,0,0,0,0
2020-04-27,Johor,586,2579,9,0,12,1,183,24
2020-04-27,Kedah,170,1183,0,0,2,0,5,0
2020-04-27,Kelantan,309,1560,0,0,1,4,2,1
2020-04-27,Melaka,158,1039,0,0,0,2,54,3
2020-04-27,Negeri Sembilan,430,1205,0,2,0,7,70,0
2020-04-27,Pahang,513,1616,1,0,5,17,62,56
2020-04-27,Perak,323,2549,0,0,0,0,7,1
2020-04-27,Perlis,12,495,0,0,1,0,0,1
2020-04-27,Pulau Pinang,86,1124,0,0,0,0,8,0
2020-04-27,Sabah,601,2478,7,2,4,1,79,56
2020-04-27,Sarawak,736,2327,17,8,15,16,85,70
2020-04-27,Selangor,552,783,12,23,17,8,181,79
2020-04-27,Terengganu,242,1209,0,0,0,1,45,6
2020-04-27,W.P. Kuala Lumpur,755,3525,4,4,2,2,131,11
2020-04-27,W.P. Labuan,11,115,0,0,0,0,0,0
2020-04-28,Johor,586,2579,20,0,0,0,183,45
2020-04-28,Kedah,170,1183,2,0,0,1,3,2
2020-04-28,Kelantan,309,1560,0,0,1,2,0,0
2020-04-28,Melaka,158,1039,0,0,0,1,62,3
2020-04-28,Negeri Sembilan,430,1205,1,1,0,1,70,1
2020-04-28,Pahang,513,1616,6,0,1,2,60,61
2020-04-28,Perak,323,2549,1,0,1,5,2,1
2020-04-28,Perlis,12,495,0,0,1,0,0,0
2020-04-28,Pulau Pinang,86,1124,0,0,0,3,5,0
2020-04-28,Sabah,601,2478,4,0,3,3,69,53
2020-04-28,Sarawak,736,2327,12,5,17,12,80,64
2020-04-28,Selangor,552,783,16,22,26,24,168,66
2020-04-28,Terengganu,242,1209,0,0,1,4,41,5
2020-04-28,W.P. Kuala Lumpur,755,3525,7,2,5,8,122,15
2020-04-28,W.P. Labuan,11,115,0,0,0,0,0,0
2020-04-29,Johor,586,2579,9,1,8,0,184,29
2020-04-29,Kedah,170,1183,0,0,0,0,3,2
2020-04-29,Kelantan,309,1560,0,1,0,0,1,0
2020-04-29,Melaka,158,1039,7,0,0,0,56,10
2020-04-29,Negeri Sembilan,430,1205,2,1,0,18,53,2
2020-04-29,Pahang,513,1616,6,5,19,11,54,48
2020-04-29,Perak,323,2549,0,0,0,0,2,1
2020-04-29,Perlis,12,495,0,0,0,0,0,0
2020-04-29,Pulau Pinang,86,1124,0,0,0,1,4,0
2020-04-29,Sabah,601,2478,6,3,18,16,57,45
2020-04-29,Sarawak,736,2327,18,5,22,14,73,55
2020-04-29,Selangor,552,783,18,9,22,5,149,60
2020-04-29,Terengganu,242,1209,0,0,0,6,35,5
2020-04-29,W.P. Kuala Lumpur,755,3525,3,2,3,11,111,14
2020-04-29,W.P. Labuan,11,115,0,0,0,0,0,0
2020-04-30,Johor,586,2579,5,3,11,8,180,23
2020-04-30,Kedah,170,1183,0,0,2,0,0,0
2020-04-30,Kelantan,309,1560,1,0,0,0,1,1
2020-04-30,Melaka,158,1039,1,0,1,1,62,10
2020-04-30,Negeri Sembilan,430,1205,2,2,0,0,55,3
2020-04-30,Pahang,513,1616,27,0,10,4,49,65
2020-04-30,Perak,323,2549,0,0,0,2,0,1
2020-04-30,Perlis,12,495,0,0,0,0,0,0
2020-04-30,Pulau Pinang,86,1124,1,0,0,2,2,1
2020-04-30,Sabah,601,2478,4,0,13,5,51,35
2020-04-30,Sarawak,736,2327,17,4,14,6,70,58
2020-04-30,Selangor,552,783,12,29,20,17,148,57
2020-04-30,Terengganu,242,1209,0,1,1,2,34,4
2020-04-30,W.P. Kuala Lumpur,755,3525,6,1,3,6,106,14
2020-04-30,W.P. Labuan,11,115,0,0,0,0,0,0
2020-05-01,Johor,586,2579,10,2,5,4,179,28
2020-05-01,Kedah,170,1183,0,0,0,1,2,0
2020-05-01,Kelantan,309,1560,0,0,0,0,1,1
2020-05-01,Melaka,158,1039,1,5,6,3,57,4
2020-05-01,Negeri Sembilan,430,1205,0,4,3,5,52,0
2020-05-01,Pahang,513,1616,17,3,5,4,48,77
2020-05-01,Perak,323,2549,0,0,1,0,0,0
2020-05-01,Perlis,12,495,1,0,0,0,0,1
2020-05-01,Pulau Pinang,86,1124,0,0,0,0,2,1
2020-05-01,Sabah,601,2478,3,0,6,10,41,30
2020-05-01,Sarawak,736,2327,23,6,27,34,71,57
2020-05-01,Selangor,552,783,12,29,20,17,148,57
2020-05-01,Terengganu,242,1209,0,0,0,0,34,4
2020-05-01,W.P. Kuala Lumpur,755,3525,2,0,5,5,97,10
2020-05-01,W.P. Labuan,11,115,0,0,0,0,0,0
2020-05-02,Johor,586,2579,4,1,11,7,174,21
2020-05-02,Kedah,170,1183,0,0,0,0,2,0
2020-05-02,Kelantan,309,1560,0,0,0,0,1,1
2020-05-02,Melaka,158,1039,1,1,0,2,56,5
2020-05-02,Negeri Sembilan,430,1205,0,6,0,12,46,0
2020-05-02,Pahang,529,1616,6,8,6,1,55,77
2020-05-02,Perak,323,2549,0,0,0,0,0,0
2020-05-02,Perlis,12,495,0,0,0,0,0,1
2020-05-02,Pulau Pinang,86,1124,0,0,1,0,2,0
2020-05-02,Sabah,601,2478,7,0,15,4,37,21
2020-05-02,Sarawak,736,2327,17,5,20,17,75,49
2020-05-02,Selangor,552,783,11,35,8,4,180,53
2020-05-02,Terengganu,242,1209,0,0,0,5,29,4
2020-05-02,W.P. Kuala Lumpur,755,3525,0,0,3,6,90,5
2020-05-02,W.P. Labuan,11,115,0,0,0,0,0,0
2020-05-03,Johor,586,2579,6,0,9,4,170,19
2020-05-03,Kedah,170,1183,0,0,0,0,2,0
2020-05-03,Kelantan,309,1560,0,0,0,0,1,1
2020-05-03,Melaka,158,1039,0,2,1,2,56,4
2020-05-03,Negeri Sembilan,430,1205,0,41,0,35,117,0
2020-05-03,Pahang,529,1616,0,0,13,0,55,64
2020-05-03,Perak,323,2549,0,0,0,0,0,0
2020-05-03,Perlis,12,495,0,0,0,0,0,1
2020-05-03,Pulau Pinang,86,1124,0,0,0,0,2,0
2020-05-03,Sabah,601,2478,7,2,5,7,32,26
2020-05-03,Sarawak,736,2327,17,12,11,13,85,52
2020-05-03,Selangor,552,783,11,25,11,9,176,54
2020-05-03,Terengganu,242,1209,0,0,0,1,28,4
2020-05-03,W.P. Kuala Lumpur,755,3525,2,0,2,27,63,5
2020-05-03,W.P. Labuan,11,115,0,0,0,0,0,0
2020-05-04,Johor,586,2579,12,1,8,6,165,22
2020-05-04,Kedah,170,1183,0,0,0,0,2,0
2020-05-04,Kelantan,309,1541,0,0,1,0,1,0
2020-05-04,Melaka,158,1039,0,4,1,20,42,3
2020-05-04,Negeri Sembilan,430,1205,0,6,0,5,118,0
2020-05-04,Pahang,529,1616,4,0,13,2,53,55
2020-05-04,Perak,323,2549,0,0,0,0,0,0
2020-05-04,Perlis,12,495,0,0,1,0,0,0
2020-05-04,Pulau Pinang,86,1124,0,0,0,2,0,0
2020-05-04,Sabah,601,2478,6,0,7,4,29,28
2020-05-04,Sarawak,736,2327,12,3,22,20,76,44
2020-05-04,Selangor,552,783,16,28,14,6,199,49
2020-05-04,Terengganu,242,1209,0,0,0,0,28,4
2020-05-04,W.P. Kuala Lumpur,755,3525,2,1,1,6,59,5
2020-05-04,W.P. Labuan,11,115,0,0,0,0,0,0
2020-05-05,Johor,586,2579,4,0,4,3,162,22
2020-05-05,Kedah,170,1183,0,0,0,0,2,0
2020-05-05,Kelantan,309,1541,0,0,0,0,1,0
2020-05-05,Melaka,158,1039,0,2,1,5,40,2
2020-05-05,Negeri Sembilan,430,1205,0,1,0,6,106,0
2020-05-05,Pahang,529,1616,3,0,18,7,46,40
2020-05-05,Perak,323,2549,0,0,0,0,0,0
2020-05-05,Perlis,12,495,0,0,0,0,0,0
2020-05-05,Pulau Pinang,86,1124,0,0,0,0,0,0
2020-05-05,Sabah,601,2478,4,2,6,4,27,26
2020-05-05,Sarawak,736,2327,25,0,14,9,68,58
2020-05-05,Selangor,552,783,16,16,11,14,172,56
2020-05-05,Terengganu,242,1209,1,0,2,4,24,3
2020-05-05,W.P. Kuala Lumpur,755,3525,1,0,2,9,48,2
2020-05-05,W.P. Labuan,11,115,0,0,0,0,0,0
2020-05-06,Johor,586,2579,9,1,3,5,158,28
2020-05-06,Kedah,170,1183,0,0,0,1,1,0
2020-05-06,Kelantan,233,1541,0,0,0,1,0,0
2020-05-06,Melaka,158,1039,0,0,0,0,37,2
2020-05-06,Negeri Sembilan,430,1205,0,1,0,1,106,0
2020-05-06,Pahang,529,1616,1,0,22,5,41,19
2020-05-06,Perak,323,2549,0,0,0,0,0,0
2020-05-06,Perlis,12,495,1,0,0,0,0,1
2020-05-06,Pulau Pinang,86,1124,0,0,0,0,0,0
2020-05-06,Sabah,601,2478,12,0,7,0,27,30
2020-05-06,Sarawak,736,2327,18,6,18,21,70,58
2020-05-06,Selangor,552,783,9,3,16,7,139,68
2020-05-06,Terengganu,242,1209,1,0,0,0,24,4
2020-05-06,W.P. Kuala Lumpur,277,3548,3,0,1,3,45,3
2020-05-06,W.P. Labuan,11,115,0,0,0,0,0,0
2020-05-07,Johor,586,2579,5,0,3,6,152,31
2020-05-07,Kedah,170,1183,0,0,0,0,1,0
2020-05-07,Kelantan,233,1541,0,0,0,0,0,0
2020-05-07,Melaka,158,1039,0,1,0,4,33,2
2020-05-07,Negeri Sembilan,430,1205,0,3,1,0,107,1
2020-05-07,Pahang,529,1616,0,0,11,2,39,8
2020-05-07,Perak,323,2549,0,0,0,0,0,0
2020-05-07,Perlis,12,495,0,0,0,0,0,0
2020-05-07,Pulau Pinang,86,1124,0,0,0,0,0,0
2020-05-07,Sabah,601,2478,16,2,7,5,24,39
2020-05-07,Sarawak,736,2327,13,15,16,3,73,53
2020-05-07,Selangor,552,783,10,3,0,21,129,46
2020-05-07,Terengganu,242,1209,0,1,1,1,24,3
2020-05-07,W.P. Kuala Lumpur,277,3582,2,0,1,4,41,5
2020-05-07,W.P. Labuan,11,115,0,0,0,0,0,0
2020-05-08,Johor,586,2579,9,2,6,3,151,34
2020-05-08,Kedah,170,1183,0,0,0,0,1,0
2020-05-08,Kelantan,233,1541,1,0,0,0,0,1
2020-05-08,Melaka,158,1039,0,1,0,3,30,2
2020-05-08,Negeri Sembilan,430,1205,1,34,0,0,143,2
2020-05-08,Pahang,529,1616,1,1,0,8,32,9
2020-05-08,Perak,323,2549,0,0,0,0,0,0
2020-05-08,Perlis,12,495,1,0,0,0,0,1
2020-05-08,Pulau Pinang,86,1124,0,0,0,0,0,0
2020-05-08,Sabah,601,2478,5,2,3,0,25,37
2020-05-08,Sarawak,736,2327,12,4,16,6,69,50
2020-05-08,Selangor,552,783,8,9,21,11,119,33
2020-05-08,Terengganu,242,1209,0,0,0,3,21,3
2020-05-08,W.P. Kuala Lumpur,277,3582,4,1,0,17,26,6
2020-05-08,W.P. Labuan,11,115,1,0,0,0,0,1
2020-05-09,Johor,586,2579,3,1,0,13,145,21
2020-05-09,Kedah,170,1183,1,0,0,0,0,1
2020-05-09,Kelantan,233,1541,1,0,0,0,0,2
2020-05-09,Melaka,158,1039,2,0,1,0,24,3
2020-05-09,Negeri Sembilan,430,1205,0,25,1,5,163,1
2020-05-09,Pahang,529,1616,1,0,1,2,30,9
2020-05-09,Perak,323,2549,0,0,0,0,0,0
2020-05-09,Perlis,12,495,1,0,0,0,0,1
2020-05-09,Pulau Pinang,86,1124,0,0,0,0,0,0
2020-05-09,Sabah,601,2478,3,0,16,4,24,27
2020-05-09,Sarawak,736,2327,7,4,14,17,67,43
2020-05-09,Selangor,552,783,15,6,11,13,106,32
2020-05-09,Terengganu,242,1209,0,0,0,6,15,3
2020-05-09,W.P. Kuala Lumpur,277,3582,7,2,0,1,26,8
2020-05-09,W.P. Labuan,11,115,0,0,0,0,0,1
2020-05-10,Johor,586,2579,7,1,7,6,141,22
2020-05-10,Kedah,170,1183,0,1,0,0,0,0
2020-05-10,Kelantan,233,1541,0,0,0,0,0,2
2020-05-10,Melaka,158,1039,0,1,0,1,27,3
2020-05-10,Negeri Sembilan,430,1205,1,32,1,1,194,1
2020-05-10,Pahang,529,1616,0,0,4,5,25,5
2020-05-10,Perak,323,2549,0,0,0,0,0,0
2020-05-10,Perlis,12,495,1,0,0,0,0,2
2020-05-10,Pulau Pinang,86,1124,0,0,0,0,0,0
2020-05-10,Sabah,601,2478,0,1,2,0,25,27
2020-05-10,Sarawak,736,2327,10,0,8,12,66,46
2020-05-10,Selangor,552,783,7,5,11,21,86,32
2020-05-10,Terengganu,242,1209,0,0,0,0,15,3
2020-05-10,W.P. Kuala Lumpur,277,3582,2,0,3,3,22,5
2020-05-10,W.P. Labuan,11,115,1,0,0,0,0,2
2020-05-11,Johor,586,2579,3,0,7,8,134,18
2020-05-11,Kedah,170,1183,0,0,0,1,0,0
2020-05-11,Kelantan,233,1541,0,0,0,0,0,2
2020-05-11,Melaka,158,1039,1,0,0,0,25,3
2020-05-11,Negeri Sembilan,430,1205,1,44,0,1,236,2
2020-05-11,Pahang,529,1616,0,2,0,5,22,5
2020-05-11,Perak,323,2549,0,1,0,0,1,0
2020-05-11,Perlis,12,495,0,0,0,0,0,1
2020-05-11,Pulau Pinang,86,1124,0,0,0,0,0,0
2020-05-11,Sabah,601,2478,5,2,6,8,17,20
2020-05-11,Sarawak,736,2327,13,1,17,8,60,41
2020-05-11,Selangor,552,783,15,24,9,12,89,42
2020-05-11,Terengganu,242,1209,1,0,0,3,12,5
2020-05-11,W.P. Kuala Lumpur,277,3582,1,1,2,1,25,3
2020-05-11,W.P. Labuan,11,115,1,0,1,0,0,2
2020-05-12,Johor,586,2579,3,1,8,6,130,13
2020-05-12,Kedah,170,1183,0,0,0,0,0,0
2020-05-12,Kelantan,233,1541,0,0,0,0,0,1
2020-05-12,Melaka,158,1039,0,1,1,1,25,2
2020-05-12,Negeri Sembilan,430,1205,1,12,2,1,232,1
2020-05-12,Pahang,529,1616,0,4,1,6,20,4
2020-05-12,Perak,323,2549,0,1,0,0,2,0
2020-05-12,Perlis,12,495,0,0,0,0,0,1
2020-05-12,Pulau Pinang,86,1124,0,0,0,0,0,0
2020-05-12,Sabah,601,2478,5,11,15,1,27,15
2020-05-12,Sarawak,736,2327,13,1,23,6,60,29
2020-05-12,Selangor,552,783,7,6,9,14,76,44
2020-05-12,Terengganu,242,1209,3,0,0,1,14,8
2020-05-12,W.P. Kuala Lumpur,250,3582,0,0,1,1,23,2
2020-05-12,W.P. Labuan,11,115,3,0,1,0,0,4
2020-05-13,Johor,586,2579,9,0,2,3,128,20
2020-05-13,Kedah,170,1183,0,0,0,0,0,0
2020-05-13,Kelantan,233,1541,0,0,1,0,0,0
2020-05-13,Melaka,158,1039,0,0,1,3,23,1
2020-05-13,Negeri Sembilan,430,1205,0,1,0,10,199,1
2020-05-13,Pahang,529,1616,2,1,4,3,18,2
2020-05-13,Perak,323,2549,0,0,0,0,2,0
2020-05-13,Perlis,12,495,0,0,0,0,0,0
2020-05-13,Pulau Pinang,86,1124,0,0,0,0,0,0
2020-05-13,Sabah,601,2478,6,2,4,0,29,17
2020-05-13,Sarawak,736,2327,13,2,4,17,57,38
2020-05-13,Selangor,552,783,8,3,10,13,60,37
2020-05-13,Terengganu,242,1209,1,0,1,2,9,8
2020-05-13,W.P. Kuala Lumpur,214,3582,0,0,0,2,23,2
2020-05-13,W.P. Labuan,11,115,0,0,0,0,0,4
2020-05-14,Johor,586,2579,5,0,5,4,140,18
2020-05-14,Kedah,170,1183,0,0,0,0,0,0
2020-05-14,Kelantan,233,1541,0,0,0,0,0,0
2020-05-14,Melaka,158,1039,0,2,0,1,25,1
2020-05-14,Negeri Sembilan,430,1205,0,24,0,17,181,1
2020-05-14,Pahang,529,1616,1,1,1,0,19,2
2020-05-14,Perak,323,2549,0,0,0,1,1,0
2020-05-14,Perlis,12,495,0,0,0,0,0,0
2020-05-14,Pulau Pinang,86,1124,0,0,0,0,0,0
2020-05-14,Sabah,601,2478,8,3,3,1,31,20
2020-05-14,Sarawak,736,2327,14,0,16,9,55,37
2020-05-14,Selangor,552,783,4,6,14,6,59,29
2020-05-14,Terengganu,242,1209,24,0,5,1,8,27
2020-05-14,W.P. Kuala Lumpur,178,3582,1,0,1,0,22,2
2020-05-14,W.P. Labuan,11,115,0,0,1,0,0,3
2020-05-15,Johor,586,2579,3,1,4,8,143,18
2020-05-15,Kedah,170,1183,0,0,0,0,0,0
2020-05-15,Kelantan,233,1541,0,0,0,0,0,0
2020-05-15,Melaka,158,1039,1,2,1,2,19,1
2020-05-15,Negeri Sembilan,430,1205,0,7,0,6,182,1
2020-05-15,Pahang,529,1616,3,9,0,0,28,5
2020-05-15,Perak,323,2549,1,0,0,0,1,1
2020-05-15,Perlis,12,495,1,0,0,0,0,1
2020-05-15,Pulau Pinang,86,1124,0,0,0,0,0,0
2020-05-15,Sabah,601,2478,5,0,2,3,28,24
2020-05-15,Sarawak,736,2327,17,0,7,6,52,51
2020-05-15,Selangor,552,783,4,1,0,9,54,21
2020-05-15,Terengganu,242,1209,6,0,1,1,7,32
2020-05-15,W.P. Kuala Lumpur,178,3582,3,0,0,1,19,5
2020-05-15,W.P. Labuan,11,115,0,0,0,0,0,3
2020-05-16,Johor,586,2579,4,0,9,8,135,11
2020-05-16,Kedah,170,1183,0,0,0,0,0,0
2020-05-16,Kelantan,233,1541,1,0,0,0,0,1
2020-05-16,Melaka,158,1039,2,0,0,0,19,3
2020-05-16,Negeri Sembilan,430,1205,0,3,0,7,151,0
2020-05-16,Pahang,529,1616,5,6,1,0,34,9
2020-05-16,Perak,323,2549,1,0,0,0,1,2
2020-05-16,Perlis,12,495,1,0,0,0,0,2
2020-05-16,Pulau Pinang,86,1124,0,0,0,0,0,0
2020-05-16,Sabah,601,2478,4,0,4,0,28,24
2020-05-16,Sarawak,736,2327,21,0,16,23,47,50
2020-05-16,Selangor,552,783,14,6,7,8,50,29
2020-05-16,Terengganu,242,1209,0,0,11,1,6,21
2020-05-16,W.P. Kuala Lumpur,178,3478,2,2,0,6,14,3
2020-05-16,W.P. Labuan,11,115,2,0,0,0,0,5
2020-05-17,Johor,586,2579,0,0,4,8,132,7
2020-05-17,Kedah,170,1183,0,0,0,0,0,0
2020-05-17,Kelantan,233,1541,0,0,0,0,0,1
2020-05-17,Melaka,158,1039,0,0,1,3,16,2
2020-05-17,Negeri Sembilan,430,1205,0,0,0,9,142,0
2020-05-17,Pahang,529,1616,16,3,1,1,36,24
2020-05-17,Perak,323,2549,0,2,1,0,3,1
2020-05-17,Perlis,12,495,0,0,0,0,0,1
2020-05-17,Pulau Pinang,86,1124,0,0,0,0,0,0
2020-05-17,Sabah,601,2478,6,1,2,2,27,25
2020-05-17,Sarawak,736,2327,14,0,13,4,44,53
2020-05-17,Selangor,552,783,11,8,5,4,54,36
2020-05-17,Terengganu,242,1209,0,0,9,0,6,12
2020-05-17,W.P. Kuala Lumpur,178,3478,0,0,1,0,15,1
2020-05-17,W.P. Labuan,11,115,0,0,3,0,0,2
2020-05-18,Johor,586,2579,6,0,3,12,120,10
2020-05-18,Kedah,170,1183,0,0,0,0,0,0
2020-05-18,Kelantan,233,1541,0,0,0,0,0,1
2020-05-18,Melaka,158,1039,0,0,0,4,12,2
2020-05-18,Negeri Sembilan,430,1205,0,3,0,0,145,0
2020-05-18,Pahang,529,1616,3,0,2,4,32,25
2020-05-18,Perak,323,2549,0,0,0,0,3,1
2020-05-18,Perlis,12,495,0,0,0,0,0,1
2020-05-18,Pulau Pinang,86,1124,0,0,0,0,0,0
2020-05-18,Sabah,601,2478,4,0,6,1,26,24
2020-05-18,Sarawak,736,2327,11,0,14,4,42,50
2020-05-18,Selangor,552,783,3,7,4,3,58,37
2020-05-18,Terengganu,242,1209,4,0,5,3,3,11
2020-05-18,W.P. Kuala Lumpur,178,3414,5,1,1,0,16,5
2020-05-18,W.P. Labuan,11,115,0,0,0,0,0,2
2020-05-19,Johor,586,2579,1,1,3,5,116,8
2020-05-19,Kedah,170,1183,0,0,0,0,0,0
2020-05-19,Kelantan,233,1541,0,0,1,0,0,0
2020-05-19,Melaka,158,1039,0,0,1,3,8,1
2020-05-19,Negeri Sembilan,430,1205,1,0,0,7,139,1
2020-05-19,Pahang,529,1616,1,1,3,0,33,23
2020-05-19,Perak,323,2549,0,0,1,0,3,0
2020-05-19,Perlis,12,495,0,0,0,0,0,1
2020-05-19,Pulau Pinang,86,1124,0,0,0,0,0,0
2020-05-19,Sabah,601,2478,4,5,3,3,28,25
2020-05-19,Sarawak,736,2327,13,0,19,3,39,44
2020-05-19,Selangor,552,783,7,16,0,10,61,36
2020-05-19,Terengganu,242,1209,4,0,6,1,2,9
2020-05-19,W.P. Kuala Lumpur,178,3414,3,1,0,0,16,6
2020-05-19,W.P. Labuan,11,115,0,0,2,0,0,0
2020-05-20,Johor,586,2579,4,2,1,2,116,10
2020-05-20,Kedah,170,1183,0,2,0,0,0,0
2020-05-20,Kelantan,233,1541,0,1,0,0,1,0
2020-05-20,Melaka,158,1039,0,0,0,1,7,1
2020-05-20,Negeri Sembilan,430,1205,0,0,0,4,135,1
2020-05-20,Pahang,529,1616,2,1,5,1,33,20
2020-05-20,Perak,323,2549,0,0,0,0,3,0
2020-05-20,Perlis,12,495,0,0,1,0,0,0
2020-05-20,Pulau Pinang,86,1124,0,0,0,0,0,0
2020-05-20,Sabah,502,2478,6,4,5,0,31,27
2020-05-20,Sarawak,736,2327,9,0,11,2,38,40
2020-05-20,Selangor,552,783,10,12,15,2,70,34
2020-05-20,Terengganu,242,1209,0,0,1,0,2,9
2020-05-20,W.P. Kuala Lumpur,178,3414,3,0,1,5,11,4
2020-05-20,W.P. Labuan,11,115,0,0,0,0,0,0
2020-05-21,Johor,586,2579,1,0,3,11,105,8
2020-05-21,Kedah,170,1183,0,2,0,0,0,0
2020-05-21,Kelantan,233,1541,0,0,0,0,1,0
2020-05-21,Melaka,158,1039,0,0,1,2,5,0
2020-05-21,Negeri Sembilan,430,1205,0,0,0,11,124,1
2020-05-21,Pahang,529,1616,4,1,7,2,32,17
2020-05-21,Perak,323,2549,0,0,0,0,3,0
2020-05-21,Perlis,12,495,0,0,0,0,0,0
2020-05-21,Pulau Pinang,86,1124,0,0,0,0,0,0
2020-05-21,Sabah,502,2478,4,0,7,1,32,24
2020-05-21,Sarawak,736,2327,9,0,6,0,33,46
2020-05-21,Selangor,552,783,22,4,10,5,65,50
2020-05-21,Terengganu,161,1209,0,0,3,0,2,5
2020-05-21,W.P. Kuala Lumpur,178,3414,0,0,0,0,11,2
2020-05-21,W.P. Labuan,11,115,1,0,0,0,0,1
2020-05-22,Johor,586,2579,2,0,2,4,101,8
2020-05-22,Kedah,170,1183,0,1,0,0,0,0
2020-05-22,Kelantan,233,1541,0,0,0,0,1,0
2020-05-22,Melaka,158,1039,2,1,0,0,6,2
2020-05-22,Negeri Sembilan,430,1205,1,2,1,5,121,1
2020-05-22,Pahang,529,1616,3,4,3,5,31,17
2020-05-22,Perak,323,2549,1,0,0,0,3,1
2020-05-22,Perlis,12,495,0,0,0,0,0,0
2020-05-22,Pulau Pinang,86,1124,0,0,0,0,0,0
2020-05-22,Sabah,502,2478,6,3,3,1,35,26
2020-05-22,Sarawak,736,2327,16,1,12,4,32,53
2020-05-22,Selangor,552,783,8,9,11,7,66,45
2020-05-22,Terengganu,132,1209,1,0,3,1,1,3
2020-05-22,W.P. Kuala Lumpur,178,3414,3,0,0,0,11,4
2020-05-22,W.P. Labuan,11,115,0,0,0,0,0,1
2020-05-23,Johor,586,2579,2,1,3,17,86,7
2020-05-23,Kedah,170,1183,2,1,0,0,0,0
2020-05-23,Kelantan,233,1541,0,0,0,0,1,0
2020-05-23,Melaka,158,1039,0,0,1,1,5,1
2020-05-23,Negeri Sembilan,430,1205,0,13,0,11,123,1
2020-05-23,Pahang,529,1616,4,3,3,1,33,18
2020-05-23,Perak,323,2549,0,0,0,0,3,1
2020-05-23,Perlis,12,495,1,0,0,0,0,1
2020-05-23,Pulau Pinang,86,1124,0,0,0,0,0,0
2020-05-23,Sabah,502,2478,10,1,4,1,34,32
2020-05-23,Sarawak,736,2327,11,0,8,5,24,54
2020-05-23,Selangor,552,783,16,5,16,2,61,53
2020-05-23,Terengganu,132,1209,0,0,1,0,1,2
2020-05-23,W.P. Kuala Lumpur,178,3414,1,2,0,4,8,6
2020-05-23,W.P. Labuan,11,115,0,0,0,0,0,1
2020-05-24,Johor,586,2579,1,2,2,3,84,6
